factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10,answer
1.1446523701962539,0.9170033557600469,3.792581747325972,1.948798168593753,0.795170665086205,2.061655725956301,8.729815864848199,3.093450538790007,5.924651494024778,8.598206306962231,8.490805273427707
0.6581670676287664,0.46903771473349953,0.9388604520858512,1.4402495653596652,0.6758706298295333,1.127204782362266,2.5358879718004688,2.0984166329884317,4.819602714507331,4.1821854296373155,6.414601290376493
0.28123179400875226,0.39716378226475657,2.5609002132700023,0.6530918795587225,0.4642808505625108,0.6783955762735088,5.403032220548757,0.9343236735674747,2.9744961323712764,4.356668519664744,4.464016906130293
0.6684882393446955,0.5408593305152866,0.1256465477141743,0.7190246205404542,0.3995998586827626,1.209347569859982,0.9197813347730441,1.3875128598851498,2.717023913954267,2.453618596797373,4.062104094726286
1.4482484929989516,0.358914149907121,2.5452981787654507,0.32358968233241553,0.5515874318675379,1.8071626429060728,6.538844850529853,1.7718381753313672,3.081526841670105,5.227637935871477,5.695736746238546
0.18665787354798644,0.4705424129279959,0.4145572153292293,0.7171712160618868,0.31696142787870396,0.6572002864759824,1.015772304206445,0.9038290896098733,2.3019783554554065,2.1058901457458026,2.180354270789639
1.107174895001058,0.5374861529161102,0.4106792524028653,1.4508129146977182,0.5425491270115258,1.6446610479171682,1.9285333998067886,2.5579878096987763,4.163558549755347,4.048702342029277,4.72468596989736
0.22547852734562146,0.15864075057099003,1.2245107437780218,3.6343164930326986e-2,0.59187063139448,0.3841192779166115,2.674500014901665,0.2618216922759484,2.9956963219027273,2.2368438180194405,2.3345078656903357
0.9516175493189994,0.33396587163772196,3.7678432411470353,1.8856988172942069,0.9101997641331133,1.2855834209567214,8.48730403161307,2.8373163666132064,6.436697637959774,7.849325243531077,7.823318042072955
0.6513982367236254,0.5192168305948258,0.22228885543779783,0.813172071926409,0.6054723840233839,1.1706150673184512,1.095975947599221,1.4645703086500343,3.8405339920433286,2.811548378706042,5.877318835021541
0.5589403260649475,0.45925371817576643,0.7371877892614209,1.2695437871883282,0.9487884163033408,1.018194044240714,2.0333159045877895,1.8284841132532756,6.0134858687050325,3.9737140369938038,7.186478785798991
0.463727879244601,0.8435010583054922,2.5468023251385903,2.558083595576725,0.6765975549915567,1.3072289375500932,5.557332529521782,3.0218114748213263,5.941071370534509,7.088712413256965,6.491565176013905
3.3954745708087805e-2,0.7419219807057039,2.409535506439705,0.4588665250563556,0.4081204826650163,0.7758767264137917,4.853025758587497,0.49282127076444343,2.4994689383814372,4.052399240574869,2.7354657201024715
0.7811319738018788,0.2695221154543995,2.1763678672646423,1.6077698957303461,0.6589170323235537,1.0506540892562783,5.133867708331163,2.388901869532225,4.902355057348115,5.49370888457482,6.689166799575257
1.0319701642399375,0.24455166994038946,0.9097779108777947,0.9965850856390763,0.15744566729070397,1.2765218341803268,2.8515259859955266,2.028555249879014,1.7838134220925963,3.340330497987902,3.35769963494856
0.23905224106999104,0.49900984248544267,2.7537755903625283,0.605642617712584,0.17094412344021193,0.7380620835554337,5.746603421795047,0.844694858782575,1.4603632349136437,4.268424415070758,1.7749838702934195
0.6221273501626187,0.777211532136563,6.906404501857722,0.7625045172713965,0.8791036487770293,1.3993388822991817,14.434936353878062,1.384631867434015,5.158022761156543,9.94735155020533,4.905594429048856
0.7272219869324614,0.21438153318826803,1.8520867296070243,0.9020029448174266,0.38272530150965867,0.9416035201207295,4.43139544614651,1.6292249317498881,2.81562945236572,4.078418496054839,4.654148827978048
0.4536026510960034,0.788059594830751,3.6182616551700715,0.12487873165855377,0.9825149949560642,1.2416622459267543,7.690125961436147,0.5784813827545572,5.037453706438875,5.967317627711444,5.175603597590024
1.1224328749767245,0.3987417079223531,7.391343203292891e-2,1.338810199526492,0.7011100919732715,1.5211745828990777,1.2702597390425823,2.4612430745032166,4.84436065939285,3.63500830643177,5.582277393531234
0.16735620089129183,6.742013992833462e-2,1.1308459261434451,1.7431668402893263,0.5997580030588282,0.23477634081962645,2.429048053178182,1.9105230411806182,4.741956855583467,3.708547110311226,4.788450187319709
0.7662937113171552,0.6095500672629756,0.6301150762519339,1.543676848216366e-2,0.6443849294614964,1.3758437785801307,2.026523863821023,0.7817304797993189,3.2373614157896453,2.665780552775724,4.709249557313421
0.6896222782435288,0.6214734287510907,3.697265210864515,1.3086844748772344,0.5856044556484309,1.3110957069946196,8.08415269997256,1.9983067531207632,4.236706753119389,6.902649848384799,5.436944561937556
1.8538773813954321,0.8048609231318501,1.3163907966961133,0.19591216621803323,8.048985122268182e-2,2.658738304527282,4.486658974787659,2.0497895476134653,0.5983614223314423,4.2515311186641105,2.8025743689510914
8.899624198851262e-2,0.6347781247149099,1.5867996418755461,0.5421067130295686,0.6178787638900375,0.7237743667034225,3.262595525739605,0.6311029550180812,3.6315005324797562,3.470559485498575,5.076192532410818
0.28244967509974517,0.3419935158531101,0.30829664696949943,3.513306929875382e-2,0.9157121477000861,0.6244431909528553,0.899042969038744,0.317582744398499,4.6136938077991845,1.8835850549211948,4.721839512001276
0.9045276032137768,0.5256061601022449,0.7233558653508164,0.8291605512528971,0.9101204107826842,1.4301337633160216,2.3512393339154096,1.733688154466674,5.379762605166318,3.8927705907024195,8.363499442014342
0.9167130150823316,0.8607380862501358,1.3611537059620664,0.9332588642090459,0.7070980573906701,1.7774511013324674,3.6390204270064643,1.8499718792913775,4.468749151162396,4.77896172889425,5.331981377561823
2.160419002887562,0.7365586715030422,3.8891065271529426,2.0253280735495833,0.7731018370324362,2.896977674390604,9.938632057193447,4.185747076437146,5.890837258711764,9.584514112125566,8.342641299546687
0.6272153156356975,0.6055382410947449,10.20101607652288,1.3985489808272176,0.20435986796720151,1.2327535567304424,21.029247468681458,2.0257642964629152,2.420348320663225,13.03667848204774,4.0634666987328565
0.3313277528044766,0.2953211928400602,2.5477785222987454e-2,0.5459735806896545,0.3135023340236446,0.6266489456445368,0.38228332325045156,0.8773013334941311,2.1134852508078774,1.5116026455808234,1.9950503438317946
1.1554691224647746,0.3290779012817301,0.3211905407354337,5.0177306404734036e-2,0.28213094399123195,1.4845470237465048,1.797850203935642,1.2056464288695086,1.4608320263608936,2.1380458148779042,2.8837817576040465
1.3574243812937143,0.6048844267326307,3.0988571988042744e-2,1.83504800005555,0.3286305321337525,1.962308808026345,1.4194015252697998,3.1924723813492646,3.4782006607243128,4.1569759122036904,4.981581928147936
1.0561184091784985,0.985411103894913,0.8101738627878995,0.4563906959073284,0.5330073210427063,2.0415295130734115,2.6764661347542975,1.5125091050858268,3.12142730112086,3.8411013928113458,5.286829714484831
0.10583831674935726,0.5169115311412916,0.39373630021966655,1.5022243361123189,0.27488531941263894,0.6227498478906489,0.8933109171886904,1.6080626528616762,2.8766509331755135,2.7935958036352733,2.8275778223135104
0.2154712706298558,0.938222925182079,4.585446800898861,2.1682091490281623,7.265960812999228e-2,1.1536941958119347,9.386364872427578,2.383680419658018,2.531507189678124,7.98000975386895,4.920039816087594
0.8324734761614196,0.7633833740659487,2.8444266206852173,0.7570815913519582,0.9981822527089953,1.5958568502273685,6.5213267175318546,1.5895550675133778,5.747992854896935,6.195547314973539,7.120576005741201
0.5193290906478971,0.7439958406405872,2.363390385419117,1.3257705108182192,0.9388733778882169,1.2633249312884844,5.246109861486131,1.8450996014661163,6.020137400259304,5.891359205414037,7.7396596899322025
0.6405887471424688,0.8491997618057935,4.139293685781578,0.6123102004239287,7.05896517207506e-2,1.4897885089482623,8.919176118705623,1.2528989475663974,0.9652584590276817,6.311982046874519,2.3679380144733555
0.5980181785113985,3.1658771696950416e-2,3.137047679952292,0.19487773835208821,7.636870063279522e-2,0.6296769502083489,6.872113538415983,0.7928959168634867,0.5767212415160643,4.037971069145525,-0.43570833958966015
1.5584382634422533,0.1900784080900989,0.8915534318357526,7.09797540652607e-2,0.6931262424255021,1.7485166715323524,3.3415451271137586,1.6294180175075141,3.5366109661927716,3.404176099858868,5.122604793741958
0.2395986012906242,0.7924343891979028,0.44130293962202444,0.3069082659465305,0.8436684393157695,1.032032990488527,1.1222044805346731,0.5465068672371547,4.525250462525378,2.6239126353728515,5.649556828291757
0.31179718100600234,0.8456984321403865,3.549675334770767,1.9407692920920752,0.9990170670369695,1.157495613146389,7.411147850547536,2.2525664730980774,6.935854627276923,7.6469573070462005,6.4634933591136905
9.880016459108396e-2,0.9209865263086637,6.74059815109821e-2,0.5410869360526612,0.7772768479873265,1.0197866908997477,0.23361212761304814,0.6398871006437452,4.427471175989294,2.4055564564507175,4.635608804702304
0.8473407316900702,0.14116224251909826,1.7628498622142459,0.19301125138090702,0.26872483738885233,0.9885029742091684,4.373040456118562,1.0403519830709773,1.5366354383251686,3.2130889251931736,4.339211329166605
2.9569317557877297,0.8797151498726034,0.3509393074243662,1.0587847807256974,0.7127592306490599,3.836646905660333,3.658810370636462,4.015716536513427,4.622580933970997,5.959130224459456,9.031628224825264
2.8396765126985232e-2,0.7564889978022701,0.22370209813937214,0.6523670105008301,6.083195580561884e-2,0.7848857629292553,0.47580096140572953,0.6807637756278153,0.9565267895289243,1.7217868273750763,2.12304600110389
1.6796322574557703,0.833040178648942,0.8082438370425642,0.9588136431000561,0.327810617007125,2.512672436104712,3.2961199315408987,2.6384459005558263,2.597866728135681,4.607540533254458,3.723657245117349
0.22304536752504453,0.7213716236314945,0.38934635026361053,0.7294846615098826,0.7248992400572692,0.9444169911565391,1.0017380680522656,0.9525300290349271,4.353980861796229,2.7881472429873018,4.565884890668815
1.2833380032577186,0.7198725209272524,1.6144454527006558,3.499512931094834e-2,0.7077861053974969,2.003210524184971,4.51222890865903,1.318333132568667,3.573925656298433,4.360437211594072,4.723077139644736
4.361793537047266e-3,0.9853587561539522,2.4527897031430257,0.7940021086466239,0.32909485024591645,0.9897205496909994,4.909941199823098,0.7983639021836711,2.439476359876206,4.565607211726566,3.9122999389127298
0.5943952257723103,1.5212493740194288e-3,0.3347623042244191,0.15073470427838045,0.7417143617826115,0.5959164751463297,1.2639198342211486,0.7451299300506907,3.859306513191438,1.823127845431741,5.959780667350738
4.966762043373498e-2,2.5659518492138544e-2,0.6119257433057826,0.16306660963870834,0.7988926073663941,7.532713892587353e-2,1.2735191070453002,0.21273423007244333,4.157529646470679,1.6492120992367587,3.692494696706339
0.5517572770101871,0.744471924313555,3.3639521455581707,0.9860622469124589,0.7195996319500751,1.296229201323742,7.279661568126528,1.537819523922646,4.584060406662834,6.365843225744447,5.5491129237292265
0.6290795690422765,0.5772455471879657,0.2673521859112842,5.536872323131964e-2,9.559210898921189e-2,1.2063251162302422,1.1637839408648447,0.6844482922735962,0.5333292681773791,1.624638134362058,1.2113989762793325
2.20085123825786,0.9251799463660234,4.010503113068905,0.5838374440213747,0.9087402749107306,3.1260311846238835,10.22185746439567,2.784688682279235,5.127538818575028,8.629112016624894,9.413876933646101
0.8083456359218111,0.40874263695063295,7.931373250199145,0.5565964387099508,0.6097298616007202,1.2170882728724441,16.6710921363201,1.3649420746317618,3.605245746713552,10.31478782338226,4.705297713542552
0.5344588063868531,6.297117589773149e-2,0.3305736402053164,0.8077073875056145,0.5608534517229596,0.5974299822845845,1.1956060867974858,1.3421661938924676,3.6119746461204127,2.296564461718475,2.808285693517438
0.49391592832148734,0.6489693812231027,0.23774965843326992,0.4313917753788826,0.15748538561674386,1.1428853095445901,0.9694152451880271,0.92530770370037,1.218818703462602,1.9695121289734865,1.6121720724592712
1.035436371250315,0.4488910871900088,4.659142289838497e-2,1.220289087879081,3.913017774326588e-2,1.4843274584403239,1.1286192170470848,2.255725459129396,1.4159399765954106,2.790338146961056,2.0053587400544046
0.7671444203298069,0.3639158251060749,2.87443762336622,0.7336429651464282,0.34594062672748505,1.1310602454358818,6.516019667062246,1.5007873854762352,2.4633460987838536,5.085081460676014,2.731792484852975
1.7562386520397075,0.4022740218586177,0.49736392125976,0.1424970049659073,0.1355888883531916,2.158512673898325,2.7509664945592274,1.8987356570056149,0.8204414467318654,2.933962488477184,3.645581499701522
1.6098496005252907,0.39559608849761163,1.364776476725512,1.439518641479413,0.15981075450130022,2.005445689022902,4.339402553976314,3.0493682420047037,2.238572413985914,4.969551561729127,2.371429687407007
0.2094913340441672,0.5901784844256267,0.14514616624039187,0.16986811177911604,0.466757307492205,0.7996698184697939,0.49978366652495093,0.37935944582328324,2.503654649240141,1.5814414039815068,2.6871739057995585
0.123315882259414,0.698382687868753,1.0721739725894055,0.8004905057246144,0.3080348248899628,0.821698570128167,2.267663827438225,0.9238063879840285,2.3406646301744285,3.00239787333215,3.4980622606314538
2.230984676233342,0.8531619359684736,1.0976451336862416,0.3180157892661592,4.048704969887151e-2,3.0841466122018155,4.426274943605826,2.549000465499501,0.5204510377605167,4.540294584853088,3.5296201512368044
0.2756968257251203,0.5333666011993731,0.18523683923066575,0.15610056796479202,0.14502868076901942,0.8090634269244934,0.6461705041864518,0.4317973936899123,0.8812439718098891,1.2954295148889705,1.5127883370925088
0.34769080709983785,0.8069198889795987,4.890266041902227,0.32382679509684376,9.649334891343664e-2,1.1546106960794364,10.128222890904292,0.6715176021966816,0.806293539664027,6.465196881991944,0.957516492658864
0.8236597369801969,8.307013154869802e-2,2.212691235521111,0.848588993142511,0.7594422530827619,0.9067298685288949,5.249042208022419,1.6722487301227078,4.645800258556321,4.7274523502752785,5.358394214605848
0.17017491132028606,0.44411961945093503,1.0430455946951271,2.304573424482328,0.9785649402420692,0.6142945307712211,2.2562661007105405,2.474748335802614,7.197398125692674,4.9404784901907455,8.085988059722185
0.30646230720338735,0.28465855098202264,2.1118512410422303,0.4427627384978786,0.32504486886311346,0.5911208581854099,4.530164789287848,0.7492250457012659,2.067987082813446,3.4707797065886323,1.742436625955071
0.3175636087587044,0.6234070382682012,3.061327588916855,9.03537839114087e-2,4.393813919608691e-4,0.9409706470269056,6.440218786592415,0.40791739267011307,9.255069087121305e-2,4.093091401247131,1.2967401975198616
1.3749695415434922,0.3424588512935324,3.5238251881797398,7.266943739609869e-2,0.5581644920492218,1.7174283928370246,8.422619917902972,1.447638978939591,2.863491897642208,5.872087510462084,5.925659632617338
1.8532237586312385e-3,0.4716684248287816,3.019727151617516,1.1252534741309235,0.6353968579209158,0.4735216485874128,6.041307526993663,1.1271066978895548,4.302237763735502,5.253899132256768,5.77536135139912
0.1823105370382319,0.41684716385810583,1.1193350788511591,0.5379459396308985,0.5356751883989429,0.5991577008963378,2.42098069474055,0.7202564766691304,3.216321881625613,2.7921139077773383,3.7427167355587914
0.5203694765366254,0.22014882660807145,0.3553118031438369,0.4887122232675428,0.3729739641262745,0.7405183031446968,1.2309930828242992,1.009081699804168,2.353582043898915,1.957516293682351,3.56724016716718
6.287623442489403e-2,0.9289746203235051,4.8415343416000726e-2,0.2229007609703624,0.37538145711275905,0.9918508547483991,0.15970692125689548,0.2857769953952564,2.0998080465341578,1.638548416247521,2.6140037892832817
0.8309955425436927,0.8238628690497086,1.8821842116845016,1.7591409168463392,0.14561615591552257,1.6548584115934013,4.5953639659126955,2.590136459390032,2.487221696423952,5.441799696039764,3.600911716401817
2.1836033776592445,0.3536688240060163,5.527558293568083,2.7025529969719044,0.23188575472419226,2.5372722016652607,13.23871996479541,4.886156374631149,3.8619817705928656,10.99926924692944,5.541766569586479
1.3511495180512902,0.7124468000372727,2.3606969643414546,1.223980802273876,0.5138630261881213,2.063596318088563,6.072543446734199,2.575130320325166,3.793295933214482,6.162137110892015,6.282400352012408
1.433055887911455,0.10660802218535526,3.5457164645013846,0.13651157705307407,0.6847017817939235,1.5396639100968104,8.524488816914225,1.569567464964529,3.5600204860226916,5.906593733445193,4.569396777895534
8.107443998447035e-2,0.13942618834086595,1.6350969574236316,0.7890292025977341,0.9913307761995772,0.2205006283253363,3.3512683548317335,0.8701036425822045,5.745683083595621,3.6359575645462794,6.070000802885936
0.4535402855400357,0.5476570405140974,2.2285334549727573,1.5654411154359849,0.9991766840667212,1.0011973260541331,4.91060719548555,2.0189814009760205,6.561324535769591,5.794348580529596,5.8809883704434895
0.3261525937545492,0.9541145005368837,6.59908023182634,0.46199764045661296,0.8502499258076476,1.280267094291433,13.52431305740723,0.7881502342111621,4.713247269494851,9.191594892382033,5.767100693321393
0.3907339267595752,0.2898988211202801,1.0004060930545981e-2,1.2009921445361966,0.2915698659115379,0.6806327478798553,0.41074204862066716,1.591726071295772,2.658841474093886,2.183198819258136,3.7800717949965303
0.5731168551490612,0.7108397376294623,0.6136498547553384,1.719479143722339,0.9429814274945217,1.2839565927785235,1.8004165646597379,2.2925959988714,6.434386281194947,4.560067018750723,7.843049071315231
0.6851731976495123,0.864290241392475,0.3640832865898614,2.167071241832712,0.7721099706465985,1.5494634390419875,1.4133397708292352,2.8522444394822246,6.0276210950657045,4.852727938111159,7.912262542330076
0.15331477250694478,0.20534229561946316,0.25924538741332054,2.7467268732764248e-2,0.26880724788438426,0.35865706812640796,0.6718055473335859,0.18078204123970903,1.3715035081546856,0.9141769721568771,2.3149869051645737
0.6575438746227453,8.504438055080865e-2,0.14886316483987388,0.3294792879681517,0.9824557262705794,0.742588255173554,0.9552702043024931,0.987023162590897,5.241757919321048,2.2033864342521587,5.571748847412909
0.319552639313526,0.5746017975486358,3.4659151942108406,0.7204512104130254,3.919707370233427e-2,0.8941544368621619,7.251383027735208,1.0400038497265514,0.9164365789246968,5.119717915188363,1.9398271373388685
1.5805463809514617,0.145428216545891,0.31314070534494787,0.305299288496677,0.6706116636026663,1.7259745974973528,2.2068277916413575,1.8858456694481387,3.6583576065100085,3.015026254941644,4.409677406916404
0.8440879136869086,5.142215412484996e-2,0.768855117856059,1.8995970291434832,0.8063264755129474,0.8955100678117586,2.3817981493990263,2.7436849428303915,5.93122940670822,4.370288690324248,5.5383184859304935
0.30673244447720244,0.9818708829207493,2.208831191706875,0.9241235816388012,0.4054650805751795,1.2886033273979518,4.724394827890952,1.2308560261160035,2.9514489845146983,4.827023181318808,3.613082713065615
1.6841206158515152,0.15988412066634294,2.9937545983721368,0.46763863885197743,3.8350114982274586e-2,1.8440047365178582,7.671629812595789,2.1517592547034927,0.6593892137633504,5.343748088724247,1.3967223921231857
1.645354014423639,0.1278155087170113,1.7919376171307617,0.9848973946609058,0.26952244737925024,1.7731695231406501,5.229229248685162,2.630251409084545,2.332509631557157,4.819526982311568,4.4686894773403845
1.3203489764455127,0.541338998425006,2.5471490272114825,0.8740805654377514,9.125571114157849e-2,1.8616879748705188,6.414647030868478,2.194429541883264,1.3303591211456438,5.374173278661331,2.9724152676379556
0.20847251701117633,0.2772927720428834,0.3719894614780286,0.9479591462044539,0.14050599755495596,0.4857652890540597,0.9524514399672335,1.1564316632156302,1.6504891339792338,1.9462198942914983,0.5316818205413729
0.15124300457301826,0.9960077070474326,2.0287267849230033,1.423592048826279,0.1444023436112557,1.147250711620451,4.208696574419025,1.5748350533992972,2.1456037668825574,4.7439718889809885,1.4101554397394789
0.34136836143792937,0.3115225580094231,3.4727444599628225,1.6095061797631665,0.8785795519320417,0.6528909194473524,7.286857281363575,1.9508745412010957,6.002403939423376,6.6137211111053835,6.428012935796509
3.410629979565822e-3,0.47152712577646205,0.2381558569133938,0.41566060790218834,0.4669139199889648,0.47493775575602787,0.4797223438063534,0.41907123788175416,2.7502302078470127,1.5956681405605746,4.669862326213783
1.1741765376000344,0.9051587126181385,1.754369635084799,1.1488251845929256,0.7177096157975046,2.079335250218173,4.682915807769632,2.32300172219296,4.737373263580449,5.700239685693402,4.300757574934732
1.1921808294159881,0.8136150764766364,2.306870359399845,9.263624358475611e-2,0.495445879953219,2.0057959058926245,5.805921548215678,1.2848170730007442,2.569865643350851,4.900748388830444,3.4475819811412576
0.4738964643248835,0.33153268527408775,1.7209698322099107,0.667144713510091,0.44841607489437185,0.8054291495989713,3.915836128744705,1.1410411778349745,2.9092250879819503,3.641959770213345,2.4019575419680597
3.433206704006417e-3,0.37756008768651983,0.44096649585778963,2.079075706618158,0.20426193510857982,0.38099329439052626,0.8853661984195856,2.082508913322165,3.100385382161057,3.1052974319750537,4.312038630441273
0.1970872118384019,0.40169452752404033,0.811380450845529,0.5959627083732735,0.2622249076652209,0.5987817393624422,1.81984811352946,0.7930499202116754,1.907087246699378,2.2683498062464658,1.0919260918441818
1.2389296645899524,0.11215838864934635,2.8914853914606375,0.6301626752472089,4.868496360005892e-2,1.3510880532392986,7.021900447511228,1.8690923398371613,0.8735874932475035,4.921421083547203,3.390737671522505
1.2035613399040856,0.16125425031692486,3.526731310053163,1.8754108959289855,0.6737209918583263,1.3648155902210104,8.257023960010411,3.078972235833071,5.244015855220617,7.4406787880614855,6.138851438587584
1.7689495335594174,0.17116287094544125,0.4887378954014496,0.20233279276087593,0.44788139047883735,1.9401124045048586,2.7464253243623165,1.9712823263202934,2.4417397451550626,3.079064483146021,5.228267401932452
1.9007545114495497,0.7282766355239586,1.010995638465957,0.8309415553010749,0.6678378148726495,2.6290311469735084,3.922745788381464,2.7316960667506245,4.170130629664322,5.13880615561319,5.3647405933505805
0.1727456500762971,0.36462601171923004,1.4941648257563394,1.5761841956548164,0.10425342182922559,0.5373716617955271,3.161075301588976,1.7489298457311135,2.0974513048009444,3.7119741050359085,3.788468972672611
1.045824938171315,0.44568712922524434,4.013522134443125,2.0131845097771497,0.7904900631543007,1.4915120673965592,9.072869207057565,3.0590094479484646,5.965634825548653,8.308708774771135,7.18682244525378
0.8502523135643026,0.2493305432678331,0.5494882090881048,0.46276720648341696,0.5897300433065179,1.0995828568321357,1.9492287317405124,1.3130195200477197,3.4114174230160064,2.7015683157101753,4.436686040351152
0.37213785351900713,0.5924651207906689,4.442725378333492,0.6438064034060971,0.550253978061095,0.964602974309676,9.25758861018599,1.0159442569251043,3.395076293711572,6.60138873411036,5.704816506912974
2.0479322341774866,0.43115677182958334,0.682105387748107,0.35495939248733244,0.875922526011715,2.47908900600707,3.4121430096737004,2.402891626664819,4.734572022545907,4.392076312254225,7.208420037167256
0.5058528628524764,0.947832066350537,1.8360010451344702,0.13939712511630817,0.4099814147489306,1.4536849292030134,4.177854953121416,0.6452499879687846,2.189304198860961,3.839064514202722,3.385523036450083
0.8838794899754463,0.8615025170305336,0.32356516263553536,1.1611292861667923,0.8371014944210772,1.74538200700598,1.531009815246517,2.0450087761422386,5.3466367582721785,4.067177950229385,5.8794545773275715
0.16275801917407917,7.220208742958778e-2,0.8990091431158188,0.363678556224454,0.8096238091032096,0.23496010660366695,1.9607763054057168,0.5264365753985332,4.411797601740503,2.3072716150471493,3.487338313558558
0.36050488626888216,0.41559032263667894,0.33334333505961533,0.3124776368914995,0.43574390344889136,0.776095208905561,1.0271915563881129,0.6729825231603817,2.491197154135956,1.857660084305567,4.009112869452042
1.5029338440343083,8.437119002373195e-2,0.4400811888714884,0.16142546906988406,0.6374546283397772,1.5873050340580401,2.383096221777285,1.6643593131041923,3.34869861076877,2.82626632033919,4.935045613143298
1.2592732108879854,0.18645903206136694,1.1074960886022969,0.30177713552215735,0.6756029654839176,1.4457322429493522,3.4742653880925793,1.5610503464101426,3.6797919629417457,3.5306084325577243,4.841607839744955
0.6605464299812268,0.7522106149361837,1.2947644244158674,2.1287025167546294,0.3772861925405394,1.4127570449174105,3.2500752788129614,2.789248946735856,4.015133479457326,5.213510178628447,7.5109624832215385
1.063073175261572e-2,0.8570875105746009,0.35949147941327514,1.0149084800926496,2.5438617982015965e-2,0.8677182423272166,0.729613690579166,1.0255392118452653,1.1421015700027293,2.2675568198151574,1.3231903356708248
1.945290297803971,0.8890565317308813,0.1127703793053404,0.10344481239785311,0.15786415398159048,2.8343468295348524,2.170831056414652,2.0487351102018243,0.8927655823058055,3.2084261752196364,1.0133614130082504
